,dep,jour,P,pop,cl_age90
187472,77,2020-06-07,1,,0
187483,77,2020-06-08,9,,0
187494,77,2020-06-09,18,,0
187505,77,2020-06-10,9,,0
187516,77,2020-06-11,13,,0
187527,77,2020-06-12,5,,0
187538,77,2020-06-13,5,,0
187549,77,2020-06-14,2,,0
187560,77,2020-06-15,8,,0
187571,77,2020-06-16,8,,0
187582,77,2020-06-17,13,,0
187593,77,2020-06-18,4,,0
187604,77,2020-06-19,8,,0
187615,77,2020-06-20,3,,0
187626,77,2020-06-21,2,,0
187637,77,2020-06-22,13,,0
187648,77,2020-06-23,14,,0
187659,77,2020-06-24,5,,0
187670,77,2020-06-25,5,,0
187681,77,2020-06-26,13,,0
187692,77,2020-06-27,9,,0
187703,77,2020-06-28,3,,0
187714,77,2020-06-29,13,,0
187725,77,2020-06-30,10,,0
187736,77,2020-07-01,12,,0
187747,77,2020-07-02,6,,0
187758,77,2020-07-03,9,,0
187769,77,2020-07-04,5,,0
187780,77,2020-07-05,2,,0
187791,77,2020-07-06,14,,0
187802,77,2020-07-07,7,,0
187813,77,2020-07-08,5,,0
187824,77,2020-07-09,20,,0
187835,77,2020-07-10,6,,0
187846,77,2020-07-11,6,,0
187857,77,2020-07-12,0,,0
187868,77,2020-07-13,9,,0
187879,77,2020-07-14,2,,0
187890,77,2020-07-15,12,,0
187901,77,2020-07-16,16,,0
187912,77,2020-07-17,18,,0
187923,77,2020-07-18,7,,0
187934,77,2020-07-19,1,,0
187945,77,2020-07-20,11,,0
187956,77,2020-07-21,25,,0
187967,77,2020-07-22,24,,0
187978,77,2020-07-23,27,,0
187989,77,2020-07-24,19,,0
188000,77,2020-07-25,25,,0
188011,77,2020-07-26,1,,0
188022,77,2020-07-27,43,,0
188033,77,2020-07-28,31,,0
188044,77,2020-07-29,68,,0
188055,77,2020-07-30,47,,0
188066,77,2020-07-31,41,,0
188077,77,2020-08-01,29,,0
188088,77,2020-08-02,6,,0
188099,77,2020-08-03,46,,0
188110,77,2020-08-04,41,,0
188121,77,2020-08-05,54,,0
188132,77,2020-08-06,35,,0
188143,77,2020-08-07,66,,0
188154,77,2020-08-08,30,,0
188165,77,2020-08-09,7,,0
188176,77,2020-08-10,56,,0
188187,77,2020-08-11,49,,0
188198,77,2020-08-12,79,,0
188209,77,2020-08-13,66,,0
188220,77,2020-08-14,106,,0
188231,77,2020-08-15,8,,0
188242,77,2020-08-16,6,,0
188253,77,2020-08-17,105,,0
188264,77,2020-08-18,90,,0
188275,77,2020-08-19,87,,0
188286,77,2020-08-20,122,,0
188297,77,2020-08-21,102,,0
188308,77,2020-08-22,55,,0
188319,77,2020-08-23,15,,0
188330,77,2020-08-24,148,,0
188341,77,2020-08-25,145,,0
188352,77,2020-08-26,182,,0
188363,77,2020-08-27,173,,0
188374,77,2020-08-28,236,,0
188385,77,2020-08-29,44,,0
188396,77,2020-08-30,19,,0
188407,77,2020-08-31,165,,0
188418,77,2020-09-01,185,,0
188429,77,2020-09-02,165,,0
188440,77,2020-09-03,206,,0
188451,77,2020-09-04,205,,0
188462,77,2020-09-05,76,,0
188473,77,2020-09-06,18,,0
188484,77,2020-09-07,206,,0
188495,77,2020-09-08,227,,0
188506,77,2020-09-09,206,,0
188517,77,2020-09-10,239,,0
188528,77,2020-09-11,238,,0
188539,77,2020-09-12,102,,0
188550,77,2020-09-13,38,,0
188561,77,2020-09-14,340,,0
188572,77,2020-09-15,263,,0
188583,77,2020-09-16,253,,0
188594,77,2020-09-17,223,,0
188605,77,2020-09-18,270,,0
188616,77,2020-09-19,105,,0
188627,77,2020-09-20,29,,0
188638,77,2020-09-21,321,,0
188649,77,2020-09-22,328,,0
188660,77,2020-09-23,275,,0
188671,77,2020-09-24,316,,0
188682,77,2020-09-25,317,,0
188693,77,2020-09-26,124,,0
188704,77,2020-09-27,16,,0
188715,77,2020-09-28,280,,0
188726,77,2020-09-29,312,,0
188737,77,2020-09-30,338,,0
188748,77,2020-10-01,344,,0
188759,77,2020-10-02,420,,0
188770,77,2020-10-03,191,,0
188781,77,2020-10-04,51,,0
188792,77,2020-10-05,518,,0
188803,77,2020-10-06,489,,0
188814,77,2020-10-07,506,,0
188825,77,2020-10-08,571,,0
188836,77,2020-10-09,648,,0
188847,77,2020-10-10,298,,0
188858,77,2020-10-11,47,,0
188869,77,2020-10-12,707,,0
188880,77,2020-10-13,737,,0
188891,77,2020-10-14,671,,0
188902,77,2020-10-15,754,,0
188913,77,2020-10-16,682,,0
188924,77,2020-10-17,373,,0
188935,77,2020-10-18,48,,0
188946,77,2020-10-19,874,,0
188957,77,2020-10-20,938,,0
188968,77,2020-10-21,853,,0
188979,77,2020-10-22,1058,,0
188990,77,2020-10-23,1120,,0
189001,77,2020-10-24,578,,0
189012,77,2020-10-25,49,,0
189023,77,2020-10-26,1249,,0
189034,77,2020-10-27,1269,,0
189045,77,2020-10-28,1121,,0
189056,77,2020-10-29,1060,,0
189067,77,2020-10-30,1017,,0
189078,77,2020-10-31,537,,0
189089,77,2020-11-01,84,,0
189100,77,2020-11-02,1210,,0
189111,77,2020-11-03,1052,,0
189122,77,2020-11-04,935,,0
189133,77,2020-11-05,869,,0
189144,77,2020-11-06,917,,0
189155,77,2020-11-07,433,,0
189166,77,2020-11-08,57,,0
189177,77,2020-11-09,841,,0
189188,77,2020-11-10,789,,0
189199,77,2020-11-11,155,,0
189210,77,2020-11-12,743,,0
189221,77,2020-11-13,558,,0
189232,77,2020-11-14,281,,0
189243,77,2020-11-15,50,,0
189254,77,2020-11-16,649,,0
189265,77,2020-11-17,471,,0
189276,77,2020-11-18,445,,0
189287,77,2020-11-19,423,,0
189298,77,2020-11-20,339,,0
189309,77,2020-11-21,195,,0
189320,77,2020-11-22,42,,0
189331,77,2020-11-23,394,,0
189342,77,2020-11-24,355,,0
189353,77,2020-11-25,319,,0
189364,77,2020-11-26,279,,0
189375,77,2020-11-27,258,,0
189386,77,2020-11-28,153,,0
189397,77,2020-11-29,43,,0
189408,77,2020-11-30,367,,0
189419,77,2020-12-01,289,,0
189430,77,2020-12-02,245,,0
189441,77,2020-12-03,248,,0
189452,77,2020-12-04,297,,0
189463,77,2020-12-05,140,,0
189474,77,2020-12-06,43,,0
189485,77,2020-12-07,340,,0
189496,77,2020-12-08,257,,0
189507,77,2020-12-09,279,,0
189518,77,2020-12-10,281,,0
189529,77,2020-12-11,290,,0
189540,77,2020-12-12,195,,0
189551,77,2020-12-13,38,,0
189562,77,2020-12-14,355,,0
189573,77,2020-12-15,316,,0
189584,77,2020-12-16,286,,0
189595,77,2020-12-17,268,,0
189606,77,2020-12-18,353,,0
189617,77,2020-12-19,193,,0
189628,78,2020-05-13,32,,0
189639,78,2020-05-14,21,,0
189650,78,2020-05-15,32,,0
189661,78,2020-05-16,15,,0
189672,78,2020-05-17,4,,0
189683,78,2020-05-18,29,,0
189694,78,2020-05-19,45,,0
189705,78,2020-05-20,42,,0
189716,78,2020-05-21,1,,0
189727,78,2020-05-22,14,,0
189738,78,2020-05-23,10,,0
189749,78,2020-05-24,5,,0
189760,78,2020-05-25,33,,0
189771,78,2020-05-26,30,,0
189782,78,2020-05-27,26,,0
189793,78,2020-05-28,18,,0
189804,78,2020-05-29,32,,0
189815,78,2020-05-30,11,,0
189826,78,2020-05-31,6,,0
189837,78,2020-06-01,2,,0
189848,78,2020-06-02,24,,0
189859,78,2020-06-03,23,,0
189870,78,2020-06-04,17,,0
189881,78,2020-06-05,13,,0
189892,78,2020-06-06,6,,0
189903,78,2020-06-07,2,,0
189914,78,2020-06-08,19,,0
189925,78,2020-06-09,10,,0
189936,78,2020-06-10,18,,0
189947,78,2020-06-11,6,,0
189958,78,2020-06-12,19,,0
189969,78,2020-06-13,8,,0
189980,78,2020-06-14,3,,0
189991,78,2020-06-15,20,,0
190002,78,2020-06-16,16,,0
190013,78,2020-06-17,20,,0
190024,78,2020-06-18,16,,0
190035,78,2020-06-19,20,,0
190046,78,2020-06-20,4,,0
190057,78,2020-06-21,2,,0
190068,78,2020-06-22,25,,0
190079,78,2020-06-23,19,,0
190090,78,2020-06-24,18,,0
190101,78,2020-06-25,17,,0
190112,78,2020-06-26,20,,0
190123,78,2020-06-27,1,,0
190134,78,2020-06-28,4,,0
190145,78,2020-06-29,12,,0
190156,78,2020-06-30,16,,0
190167,78,2020-07-01,8,,0
190178,78,2020-07-02,21,,0
190189,78,2020-07-03,14,,0
190200,78,2020-07-04,9,,0
190211,78,2020-07-05,2,,0
190222,78,2020-07-06,20,,0
190233,78,2020-07-07,14,,0
190244,78,2020-07-08,24,,0
190255,78,2020-07-09,15,,0
190266,78,2020-07-10,15,,0
190277,78,2020-07-11,15,,0
190288,78,2020-07-12,2,,0
190299,78,2020-07-13,19,,0
190310,78,2020-07-14,3,,0
190321,78,2020-07-15,19,,0
190332,78,2020-07-16,32,,0
190343,78,2020-07-17,31,,0
190354,78,2020-07-18,23,,0
190365,78,2020-07-19,9,,0
190376,78,2020-07-20,27,,0
190387,78,2020-07-21,28,,0
190398,78,2020-07-22,48,,0
190409,78,2020-07-23,19,,0
190420,78,2020-07-24,31,,0
190431,78,2020-07-25,17,,0
190442,78,2020-07-26,7,,0
190453,78,2020-07-27,39,,0
190464,78,2020-07-28,42,,0
190475,78,2020-07-29,56,,0
190486,78,2020-07-30,40,,0
190497,78,2020-07-31,62,,0
190508,78,2020-08-01,11,,0
190519,78,2020-08-02,4,,0
190530,78,2020-08-03,94,,0
190541,78,2020-08-04,100,,0
190552,78,2020-08-05,67,,0
190563,78,2020-08-06,59,,0
190574,78,2020-08-07,69,,0
190585,78,2020-08-08,17,,0
190596,78,2020-08-09,6,,0
190607,78,2020-08-10,51,,0
190618,78,2020-08-11,72,,0
190629,78,2020-08-12,66,,0
190640,78,2020-08-13,97,,0
190651,78,2020-08-14,106,,0
190662,78,2020-08-15,15,,0
190673,78,2020-08-16,32,,0
190684,78,2020-08-17,124,,0
190695,78,2020-08-18,96,,0
190706,78,2020-08-19,87,,0
190717,78,2020-08-20,96,,0
190728,78,2020-08-21,95,,0
190739,78,2020-08-22,34,,0
190750,78,2020-08-23,17,,0
190761,78,2020-08-24,145,,0
190772,78,2020-08-25,191,,0
190783,78,2020-08-26,135,,0
190794,78,2020-08-27,164,,0
190805,78,2020-08-28,187,,0
190816,78,2020-08-29,64,,0
190827,78,2020-08-30,29,,0
190838,78,2020-08-31,188,,0
190849,78,2020-09-01,229,,0
190860,78,2020-09-02,210,,0
190871,78,2020-09-03,204,,0
190882,78,2020-09-04,213,,0
190893,78,2020-09-05,84,,0
190904,78,2020-09-06,31,,0
190915,78,2020-09-07,263,,0
190926,78,2020-09-08,296,,0
190937,78,2020-09-09,245,,0
190948,78,2020-09-10,300,,0
190959,78,2020-09-11,293,,0
190970,78,2020-09-12,107,,0
190981,78,2020-09-13,30,,0
190992,78,2020-09-14,326,,0
191003,78,2020-09-15,299,,0
191014,78,2020-09-16,313,,0
191025,78,2020-09-17,336,,0
191036,78,2020-09-18,300,,0
191047,78,2020-09-19,134,,0
191058,78,2020-09-20,53,,0
191069,78,2020-09-21,361,,0
191080,78,2020-09-22,293,,0
191091,78,2020-09-23,360,,0
191102,78,2020-09-24,333,,0
191113,78,2020-09-25,315,,0
191124,78,2020-09-26,131,,0
191135,78,2020-09-27,22,,0
191146,78,2020-09-28,351,,0
191157,78,2020-09-29,329,,0
191168,78,2020-09-30,290,,0
191179,78,2020-10-01,404,,0
191190,78,2020-10-02,424,,0
191201,78,2020-10-03,169,,0
191212,78,2020-10-04,44,,0
191223,78,2020-10-05,622,,0
191234,78,2020-10-06,520,,0
191245,78,2020-10-07,609,,0
191256,78,2020-10-08,650,,0
191267,78,2020-10-09,642,,0
191278,78,2020-10-10,273,,0
191289,78,2020-10-11,54,,0
191300,78,2020-10-12,788,,0
191311,78,2020-10-13,790,,0
191322,78,2020-10-14,692,,0
191333,78,2020-10-15,838,,0
191344,78,2020-10-16,858,,0
191355,78,2020-10-17,285,,0
191366,78,2020-10-18,68,,0
191377,78,2020-10-19,1054,,0
191388,78,2020-10-20,1125,,0
191399,78,2020-10-21,1104,,0
191410,78,2020-10-22,1263,,0
191421,78,2020-10-23,1237,,0
191432,78,2020-10-24,531,,0
191443,78,2020-10-25,123,,0
191454,78,2020-10-26,1525,,0
191465,78,2020-10-27,1303,,0
191476,78,2020-10-28,1217,,0
191487,78,2020-10-29,1172,,0
191498,78,2020-10-30,1164,,0
191509,78,2020-10-31,509,,0
191520,78,2020-11-01,102,,0
191531,78,2020-11-02,1370,,0
191542,78,2020-11-03,1028,,0
191553,78,2020-11-04,769,,0
191564,78,2020-11-05,903,,0
191575,78,2020-11-06,723,,0
191586,78,2020-11-07,278,,0
191597,78,2020-11-08,104,,0
191608,78,2020-11-09,819,,0
191619,78,2020-11-10,649,,0
191630,78,2020-11-11,133,,0
191641,78,2020-11-12,624,,0
191652,78,2020-11-13,440,,0
191663,78,2020-11-14,163,,0
191674,78,2020-11-15,48,,0
191685,78,2020-11-16,567,,0
191696,78,2020-11-17,416,,0
191707,78,2020-11-18,298,,0
191718,78,2020-11-19,327,,0
191729,78,2020-11-20,286,,0
191740,78,2020-11-21,133,,0
191751,78,2020-11-22,35,,0
191762,78,2020-11-23,376,,0
191773,78,2020-11-24,258,,0
191784,78,2020-11-25,250,,0
191795,78,2020-11-26,243,,0
191806,78,2020-11-27,239,,0
191817,78,2020-11-28,107,,0
191828,78,2020-11-29,33,,0
191839,78,2020-11-30,305,,0
191850,78,2020-12-01,262,,0
191861,78,2020-12-02,237,,0
191872,78,2020-12-03,218,,0
191883,78,2020-12-04,249,,0
191894,78,2020-12-05,145,,0
191905,78,2020-12-06,33,,0
191916,78,2020-12-07,373,,0
191927,78,2020-12-08,234,,0
191938,78,2020-12-09,210,,0
191949,78,2020-12-10,271,,0
191960,78,2020-12-11,257,,0
191971,78,2020-12-12,174,,0
191982,78,2020-12-13,32,,0
191993,78,2020-12-14,336,,0
192004,78,2020-12-15,330,,0
192015,78,2020-12-16,257,,0
192026,78,2020-12-17,255,,0
192037,78,2020-12-18,315,,0
192048,78,2020-12-19,189,,0
192059,79,2020-05-13,8,,0
192070,79,2020-05-14,3,,0
192081,79,2020-05-15,3,,0
192092,79,2020-05-16,4,,0
192103,79,2020-05-17,0,,0
192114,79,2020-05-18,9,,0
192125,79,2020-05-19,28,,0
192136,79,2020-05-20,13,,0
192147,79,2020-05-21,0,,0
192158,79,2020-05-22,6,,0
192169,79,2020-05-23,1,,0
192180,79,2020-05-24,0,,0
192191,79,2020-05-25,6,,0
192202,79,2020-05-26,15,,0
192213,79,2020-05-27,11,,0
192224,79,2020-05-28,4,,0
192235,79,2020-05-29,0,,0
192246,79,2020-05-30,4,,0
192257,79,2020-05-31,1,,0
192268,79,2020-06-01,0,,0
192279,79,2020-06-02,0,,0
192290,79,2020-06-03,2,,0
192301,79,2020-06-04,1,,0
192312,79,2020-06-05,1,,0
192323,79,2020-06-06,4,,0
192334,79,2020-06-07,0,,0
192345,79,2020-06-08,0,,0
192356,79,2020-06-09,0,,0
192367,79,2020-06-10,1,,0
192378,79,2020-06-11,2,,0
192389,79,2020-06-12,3,,0
192400,79,2020-06-13,2,,0
192411,79,2020-06-14,0,,0
192422,79,2020-06-15,0,,0
192433,79,2020-06-16,0,,0
192444,79,2020-06-17,0,,0
192455,79,2020-06-18,3,,0
192466,79,2020-06-19,4,,0
192477,79,2020-06-20,1,,0
192488,79,2020-06-21,0,,0
192499,79,2020-06-22,3,,0
192510,79,2020-06-23,3,,0
192521,79,2020-06-24,1,,0
192532,79,2020-06-25,0,,0
192543,79,2020-06-26,1,,0
192554,79,2020-06-27,0,,0
192565,79,2020-06-28,0,,0
192576,79,2020-06-29,0,,0
192587,79,2020-06-30,2,,0
192598,79,2020-07-01,0,,0
192609,79,2020-07-02,0,,0
192620,79,2020-07-03,0,,0
192631,79,2020-07-04,0,,0
192642,79,2020-07-05,1,,0
192653,79,2020-07-06,2,,0
192664,79,2020-07-07,0,,0
192675,79,2020-07-08,0,,0
192686,79,2020-07-09,1,,0
192697,79,2020-07-10,0,,0
192708,79,2020-07-11,1,,0
192719,79,2020-07-12,0,,0
192730,79,2020-07-13,0,,0
192741,79,2020-07-14,0,,0
192752,79,2020-07-15,2,,0
192763,79,2020-07-16,2,,0
192774,79,2020-07-17,6,,0
192785,79,2020-07-18,2,,0
192796,79,2020-07-19,0,,0
192807,79,2020-07-20,1,,0
192818,79,2020-07-21,1,,0
192829,79,2020-07-22,2,,0
192840,79,2020-07-23,0,,0
192851,79,2020-07-24,1,,0
192862,79,2020-07-25,1,,0
192873,79,2020-07-26,0,,0
192884,79,2020-07-27,0,,0
192895,79,2020-07-28,0,,0
192906,79,2020-07-29,1,,0
192917,79,2020-07-30,3,,0
192928,79,2020-07-31,3,,0
192939,79,2020-08-01,0,,0
192950,79,2020-08-02,0,,0
192961,79,2020-08-03,1,,0
192972,79,2020-08-04,3,,0
192983,79,2020-08-05,2,,0
192994,79,2020-08-06,1,,0
193005,79,2020-08-07,3,,0
193016,79,2020-08-08,0,,0
193027,79,2020-08-09,2,,0
193038,79,2020-08-10,1,,0
193049,79,2020-08-11,4,,0
193060,79,2020-08-12,1,,0
193071,79,2020-08-13,3,,0
193082,79,2020-08-14,4,,0
193093,79,2020-08-15,1,,0
193104,79,2020-08-16,0,,0
193115,79,2020-08-17,3,,0
193126,79,2020-08-18,3,,0
193137,79,2020-08-19,7,,0
193148,79,2020-08-20,27,,0
193159,79,2020-08-21,7,,0
193170,79,2020-08-22,13,,0
193181,79,2020-08-23,10,,0
193192,79,2020-08-24,11,,0
193203,79,2020-08-25,14,,0
193214,79,2020-08-26,7,,0
193225,79,2020-08-27,10,,0
193236,79,2020-08-28,20,,0
193247,79,2020-08-29,15,,0
193258,79,2020-08-30,1,,0
193269,79,2020-08-31,17,,0
193280,79,2020-09-01,23,,0
193291,79,2020-09-02,30,,0
193302,79,2020-09-03,20,,0
193313,79,2020-09-04,24,,0
193324,79,2020-09-05,19,,0
193335,79,2020-09-06,1,,0
193346,79,2020-09-07,16,,0
193357,79,2020-09-08,22,,0
193368,79,2020-09-09,23,,0
193379,79,2020-09-10,26,,0
193390,79,2020-09-11,33,,0
193401,79,2020-09-12,6,,0
193412,79,2020-09-13,1,,0
193423,79,2020-09-14,26,,0
193434,79,2020-09-15,19,,0
193445,79,2020-09-16,25,,0
193456,79,2020-09-17,27,,0
193467,79,2020-09-18,25,,0
193478,79,2020-09-19,23,,0
193489,79,2020-09-20,2,,0
193500,79,2020-09-21,20,,0
193511,79,2020-09-22,15,,0
193522,79,2020-09-23,18,,0
193533,79,2020-09-24,13,,0
193544,79,2020-09-25,15,,0
193555,79,2020-09-26,16,,0
193566,79,2020-09-27,2,,0
193577,79,2020-09-28,9,,0
193588,79,2020-09-29,13,,0
193599,79,2020-09-30,16,,0
193610,79,2020-10-01,19,,0
193621,79,2020-10-02,18,,0
193632,79,2020-10-03,20,,0
193643,79,2020-10-04,0,,0
193654,79,2020-10-05,45,,0
193665,79,2020-10-06,34,,0
193676,79,2020-10-07,31,,0
193687,79,2020-10-08,35,,0
193698,79,2020-10-09,37,,0
193709,79,2020-10-10,31,,0
193720,79,2020-10-11,1,,0
193731,79,2020-10-12,63,,0
193742,79,2020-10-13,44,,0
193753,79,2020-10-14,70,,0
193764,79,2020-10-15,57,,0
193775,79,2020-10-16,64,,0
193786,79,2020-10-17,46,,0
193797,79,2020-10-18,2,,0
193808,79,2020-10-19,136,,0
193819,79,2020-10-20,81,,0
193830,79,2020-10-21,124,,0
193841,79,2020-10-22,146,,0
193852,79,2020-10-23,167,,0
193863,79,2020-10-24,92,,0
193874,79,2020-10-25,8,,0
193885,79,2020-10-26,277,,0
193896,79,2020-10-27,203,,0
193907,79,2020-10-28,205,,0
193918,79,2020-10-29,197,,0
193929,79,2020-10-30,196,,0
193940,79,2020-10-31,94,,0
193951,79,2020-11-01,12,,0
193962,79,2020-11-02,289,,0
193973,79,2020-11-03,227,,0
193984,79,2020-11-04,155,,0
193995,79,2020-11-05,184,,0
194006,79,2020-11-06,153,,0
194017,79,2020-11-07,88,,0
194028,79,2020-11-08,10,,0
194039,79,2020-11-09,183,,0
194050,79,2020-11-10,193,,0
194061,79,2020-11-11,10,,0
194072,79,2020-11-12,130,,0
194083,79,2020-11-13,120,,0
194094,79,2020-11-14,72,,0
194105,79,2020-11-15,5,,0
194116,79,2020-11-16,124,,0
194127,79,2020-11-17,117,,0
194138,79,2020-11-18,89,,0
194149,79,2020-11-19,61,,0
194160,79,2020-11-20,80,,0
194171,79,2020-11-21,30,,0
194182,79,2020-11-22,3,,0
194193,79,2020-11-23,55,,0
194204,79,2020-11-24,51,,0
194215,79,2020-11-25,51,,0
194226,79,2020-11-26,58,,0
194237,79,2020-11-27,52,,0
194248,79,2020-11-28,30,,0
194259,79,2020-11-29,2,,0
194270,79,2020-11-30,70,,0
194281,79,2020-12-01,43,,0
194292,79,2020-12-02,65,,0
194303,79,2020-12-03,68,,0
194314,79,2020-12-04,57,,0
194325,79,2020-12-05,39,,0
194336,79,2020-12-06,6,,0
194347,79,2020-12-07,107,,0
194358,79,2020-12-08,44,,0
194369,79,2020-12-09,39,,0
194380,79,2020-12-10,80,,0
194391,79,2020-12-11,67,,0
194402,79,2020-12-12,40,,0
194413,79,2020-12-13,9,,0
194424,79,2020-12-14,107,,0
194435,79,2020-12-15,86,,0
194446,79,2020-12-16,78,,0
194457,79,2020-12-17,81,,0
194468,79,2020-12-18,40,,0
194479,79,2020-12-19,35,,0
194490,80,2020-05-13,11,,0
194501,80,2020-05-14,10,,0
194512,80,2020-05-15,8,,0
194523,80,2020-05-16,3,,0
194534,80,2020-05-17,0,,0
194545,80,2020-05-18,8,,0
194556,80,2020-05-19,14,,0
194567,80,2020-05-20,6,,0
194578,80,2020-05-21,0,,0
194589,80,2020-05-22,9,,0
194600,80,2020-05-23,4,,0
194611,80,2020-05-24,1,,0
194622,80,2020-05-25,4,,0
194633,80,2020-05-26,9,,0
194644,80,2020-05-27,17,,0
194655,80,2020-05-28,2,,0
194666,80,2020-05-29,3,,0
194677,80,2020-05-30,4,,0
194688,80,2020-05-31,0,,0
194699,80,2020-06-01,0,,0
194710,80,2020-06-02,3,,0
194721,80,2020-06-03,5,,0
194732,80,2020-06-04,2,,0
194743,80,2020-06-05,6,,0
194754,80,2020-06-06,4,,0
194765,80,2020-06-07,0,,0
194776,80,2020-06-08,5,,0
194787,80,2020-06-09,1,,0
194798,80,2020-06-10,2,,0
194809,80,2020-06-11,0,,0
194820,80,2020-06-12,0,,0
194831,80,2020-06-13,1,,0
194842,80,2020-06-14,2,,0
194853,80,2020-06-15,7,,0
194864,80,2020-06-16,4,,0
194875,80,2020-06-17,2,,0
194886,80,2020-06-18,0,,0
194897,80,2020-06-19,3,,0
194908,80,2020-06-20,1,,0
194919,80,2020-06-21,0,,0
194930,80,2020-06-22,1,,0
194941,80,2020-06-23,1,,0
194952,80,2020-06-24,1,,0
194963,80,2020-06-25,3,,0
194974,80,2020-06-26,1,,0
194985,80,2020-06-27,0,,0
194996,80,2020-06-28,1,,0
195007,80,2020-06-29,0,,0
195018,80,2020-06-30,0,,0
195029,80,2020-07-01,0,,0
195040,80,2020-07-02,3,,0
195051,80,2020-07-03,2,,0
195062,80,2020-07-04,1,,0
195073,80,2020-07-05,0,,0
195084,80,2020-07-06,3,,0
195095,80,2020-07-07,1,,0
195106,80,2020-07-08,1,,0
195117,80,2020-07-09,0,,0
195128,80,2020-07-10,1,,0
195139,80,2020-07-11,2,,0
195150,80,2020-07-12,0,,0
195161,80,2020-07-13,0,,0
195172,80,2020-07-14,0,,0
195183,80,2020-07-15,2,,0
195194,80,2020-07-16,2,,0
195205,80,2020-07-17,2,,0
195216,80,2020-07-18,0,,0
195227,80,2020-07-19,0,,0
195238,80,2020-07-20,2,,0
195249,80,2020-07-21,0,,0
195260,80,2020-07-22,2,,0
195271,80,2020-07-23,1,,0
195282,80,2020-07-24,1,,0
195293,80,2020-07-25,4,,0
195304,80,2020-07-26,0,,0
195315,80,2020-07-27,4,,0
195326,80,2020-07-28,3,,0
195337,80,2020-07-29,2,,0
195348,80,2020-07-30,4,,0
195359,80,2020-07-31,6,,0
195370,80,2020-08-01,3,,0
195381,80,2020-08-02,0,,0
195392,80,2020-08-03,7,,0
195403,80,2020-08-04,8,,0
195414,80,2020-08-05,8,,0
195425,80,2020-08-06,4,,0
195436,80,2020-08-07,2,,0
195447,80,2020-08-08,2,,0
195458,80,2020-08-09,0,,0
195469,80,2020-08-10,5,,0
195480,80,2020-08-11,4,,0
195491,80,2020-08-12,3,,0
195502,80,2020-08-13,2,,0
195513,80,2020-08-14,7,,0
195524,80,2020-08-15,0,,0
195535,80,2020-08-16,1,,0
195546,80,2020-08-17,7,,0
195557,80,2020-08-18,10,,0
195568,80,2020-08-19,8,,0
195579,80,2020-08-20,10,,0
195590,80,2020-08-21,8,,0
195601,80,2020-08-22,7,,0
195612,80,2020-08-23,0,,0
195623,80,2020-08-24,15,,0
195634,80,2020-08-25,17,,0
195645,80,2020-08-26,13,,0
195656,80,2020-08-27,11,,0
195667,80,2020-08-28,19,,0
195678,80,2020-08-29,10,,0
195689,80,2020-08-30,1,,0
195700,80,2020-08-31,17,,0
195711,80,2020-09-01,21,,0
195722,80,2020-09-02,43,,0
195733,80,2020-09-03,37,,0
195744,80,2020-09-04,51,,0
195755,80,2020-09-05,27,,0
195766,80,2020-09-06,4,,0
195777,80,2020-09-07,40,,0
195788,80,2020-09-08,46,,0
195799,80,2020-09-09,64,,0
195810,80,2020-09-10,66,,0
195821,80,2020-09-11,30,,0
195832,80,2020-09-12,30,,0
195843,80,2020-09-13,3,,0
195854,80,2020-09-14,63,,0
195865,80,2020-09-15,71,,0
195876,80,2020-09-16,99,,0
195887,80,2020-09-17,95,,0
195898,80,2020-09-18,61,,0
195909,80,2020-09-19,32,,0
195920,80,2020-09-20,5,,0
195931,80,2020-09-21,99,,0
195942,80,2020-09-22,123,,0
195953,80,2020-09-23,90,,0
195964,80,2020-09-24,97,,0
195975,80,2020-09-25,83,,0
195986,80,2020-09-26,31,,0
195997,80,2020-09-27,4,,0
196008,80,2020-09-28,114,,0
196019,80,2020-09-29,70,,0
196030,80,2020-09-30,88,,0
196041,80,2020-10-01,95,,0
196052,80,2020-10-02,97,,0
196063,80,2020-10-03,40,,0
196074,80,2020-10-04,6,,0
196085,80,2020-10-05,130,,0
196096,80,2020-10-06,104,,0
196107,80,2020-10-07,113,,0
196118,80,2020-10-08,120,,0
196129,80,2020-10-09,126,,0
196140,80,2020-10-10,52,,0
196151,80,2020-10-11,5,,0
196162,80,2020-10-12,161,,0
196173,80,2020-10-13,139,,0
196184,80,2020-10-14,128,,0
196195,80,2020-10-15,133,,0
196206,80,2020-10-16,125,,0
196217,80,2020-10-17,70,,0
196228,80,2020-10-18,18,,0
196239,80,2020-10-19,175,,0
196250,80,2020-10-20,210,,0
196261,80,2020-10-21,203,,0
196272,80,2020-10-22,230,,0
196283,80,2020-10-23,228,,0
196294,80,2020-10-24,129,,0
196305,80,2020-10-25,13,,0
196316,80,2020-10-26,296,,0
196327,80,2020-10-27,316,,0
196338,80,2020-10-28,318,,0
196349,80,2020-10-29,335,,0
196360,80,2020-10-30,239,,0
196371,80,2020-10-31,168,,0
196382,80,2020-11-01,31,,0
196393,80,2020-11-02,380,,0
196404,80,2020-11-03,337,,0
196415,80,2020-11-04,288,,0
196426,80,2020-11-05,250,,0
196437,80,2020-11-06,250,,0
196448,80,2020-11-07,164,,0
196459,80,2020-11-08,33,,0
196470,80,2020-11-09,274,,0
196481,80,2020-11-10,209,,0
196492,80,2020-11-11,49,,0
